"repo","time_since_last_push","stars_count","forks_count"
"sandialabs/BioRAM",26872614,1,0
"sandialabs/CACTUS",62055621,17,10
"sandialabs/calibr8",153665,4,0
"sandialabs/cambio",24369129,10,9
"sandialabs/capp",945588,8,3
"sandialabs/CasCollect",88637431,2,0
"sandialabs/CausalFS",71713669,0,0
"sandialabs/CFTrack",40591413,2,0
"sandialabs/Chaco",33432616,4,0
"sandialabs/chama",23762394,51,23
"sandialabs/ChemicalAssetTracker",8115544,2,2
"sandialabs/Chordly",67208746,15,4
"sandialabs/CLDERA-E3SM",86634,2,0
"sandialabs/coek",886480,4,1
"sandialabs/CogTasks",7841131,1,0
"sandialabs/coloring",1989115,5,0
"sandialabs/common",20051674,3,1
"sandialabs/compadre",5624750,18,4
"sandialabs/compressed-continuous-computation",2083776,0,0
"sandialabs/ConfigParserEnhanced",47169895,4,3
"sandialabs/CPMod",66854618,0,0
"sandialabs/cross-sim",24548146,33,9
"sandialabs/cross-sim-data",34214546,1,1
"sandialabs/cross-sim-models",34212822,2,0
"sandialabs/CSPlib",7311200,7,2
"sandialabs/cyberstrike_stormcloud",3866688,0,2
"sandialabs/Deep-Learning-Denoiser",20744400,1,3
"sandialabs/DeterministicMPS",33255560,4,1
"sandialabs/DGTile",1994997,5,1
"sandialabs/dial-a-cluster",102796647,4,0
"sandialabs/distribution-system-model-calibration",3707606,4,1
"sandialabs/DKE-Scripts",67812503,0,0
"sandialabs/dr_robot",18282319,134,37
"sandialabs/DVS",42339739,0,0
"sandialabs/dynamic",4588833,0,0
"sandialabs/Easee",32052817,0,0
"sandialabs/ECS",1322982,0,0
"sandialabs/EGSim",96349308,2,1
"sandialabs/euforia",1887612,0,0
"sandialabs/exodusii",1288893,3,1
"sandialabs/exomerge",112775892,6,4
"sandialabs/ExTK",31181527,3,0
"sandialabs/FaC",94342563,1,0
"sandialabs/faodel",4417429,3,3
"sandialabs/faodel-pubs",135809532,0,0
"sandialabs/fbmpi",4571229,3,0
"sandialabs/fbWecCntrl",46749173,7,4
"sandialabs/FeatureCreature",73888,2,1
"sandialabs/fermi-rational-approximation",2057250,0,0
"sandialabs/fl",21424911,0,0
"sandialabs/flasquiz",5780886,4,2
"sandialabs/Foundry",67386451,129,41
"sandialabs/FRENSIE-0.3.0",215988414,0,0
"sandialabs/fsea",23232546,0,0
"sandialabs/Fugu",1389369,8,1
"sandialabs/GABLE",38700256,1,0
"sandialabs/gait",20121555,1,0
"sandialabs/galen-view",93926946,3,1
"sandialabs/gate-public",53223269,1,1
"sandialabs/generic-data-display",15367595,1,0
"sandialabs/GentenMPI",41862958,0,0
"sandialabs/GeoPlace",198184346,1,0
"sandialabs/GeoTessCPP",4912614,4,4
"sandialabs/GeoTessJava",3642702,0,1
"sandialabs/GeoTessJava_Old",48957131,3,0
"sandialabs/gnom3-fe",186621759,0,0
"sandialabs/gr-fhss_utils",17536848,56,22
"sandialabs/gr-pdu_utils",11027730,62,28
"sandialabs/gr-sandia_utils",11591245,12,12
"sandialabs/gr-timing_utils",7930252,25,10
"sandialabs/grandmaster",295230310,3,0
"sandialabs/graphsage-sparse",21773272,0,0
"sandialabs/Gulliver",962750,13,3
"sandialabs/HeatEquationNeuralSimulation",26794869,0,0
"sandialabs/HEMLOCK",955902,0,0
"sandialabs/hitmix",52627647,0,0
"sandialabs/hod-carrier",16998865,1,0
"sandialabs/hsolo",34199160,0,0
"sandialabs/hyram",68725,34,16
"sandialabs/IcyPaw",59612480,0,0
"sandialabs/idash2018task1",152409052,1,2
"sandialabs/iDASH2019GeneDrug",107905988,1,0
"sandialabs/implicit-sph",199566647,4,2
"sandialabs/InterSpec",66328,78,16
"sandialabs/IntervalAssignment",19587174,0,1
"sandialabs/ISMAGS-in-Python",3026906,1,1
"sandialabs/isml",592918,0,0
"sandialabs/IX2.6",129178710,1,0
"sandialabs/JaqalPaq",4241609,0,0
"sandialabs/JaqalPaq-extras",4241421,0,0
"sandialabs/JaqalPaw",4241354,0,0
"sandialabs/jsel",90467920,0,0
"sandialabs/Juxtaposer",72324780,3,2
"sandialabs/KinCat",5434958,1,0
"sandialabs/kmsim",1205304,0,0
"sandialabs/laikaboss",20722104,7,2
"sandialabs/lapart-python",72678275,10,5
"sandialabs/LCM",167030,11,3
"sandialabs/lgrtk",3690233,22,13
"sandialabs/lim1tr",4223570,9,3
"sandialabs/limeext",83556541,1,0
"sandialabs/linear-scaling-test",133761498,1,1
"sandialabs/linkshop",193524805,8,3
"sandialabs/mac-sandbox",220746318,20,6
"sandialabs/malgen-behavior_labels",2513563,0,0
"sandialabs/MANIPULATE-2020",10980063,1,0
"sandialabs/MAPIT",172976,0,0
"sandialabs/math-bytecode",21339178,0,0
"sandialabs/MATLAB_PV_LIB",42427417,18,24
"sandialabs/MatMCNP",74393235,16,11
"sandialabs/Matrices",166046602,11,7
"sandialabs/mc3",3616698,0,0
"sandialabs/mcdn-3d-seg",8129119,6,3
"sandialabs/MCMD1",84055824,3,1
"sandialabs/MenuFramework",35585123,2,0
"sandialabs/mesquite",67276998,8,1
"sandialabs/MEWS",332768,20,6
"sandialabs/miniGraphics",25648194,6,2
"sandialabs/miniIsosurface",154547579,10,4
"sandialabs/MLC",24429471,0,0
"sandialabs/mose",3811792,0,0
"sandialabs/MPI-Partix",33999453,4,1
"sandialabs/mpicpp",34560792,2,0
"sandialabs/MPNN",941938,2,0
"sandialabs/n2a",961076,17,4
"sandialabs/n2a-repo-base",13649230,0,0
"sandialabs/n2a-repo-local",13650235,0,0
"sandialabs/NJOY2016",3589056,1,0
"sandialabs/NNMC",1485425,0,0
"sandialabs/nSIGHTS",231982745,2,2
"sandialabs/NuMAD",771500,19,15
"sandialabs/omega_h",8483246,102,51
"sandialabs/OperonSEQer",29385236,1,1
"sandialabs/optimism",81045,16,9
"sandialabs/OptML",44986834,2,1
"sandialabs/p3a",14088225,12,4
"sandialabs/packet2vec",9050587,11,2
"sandialabs/Paracousti",140639481,3,1
"sandialabs/parallel_task_bench",19007431,0,2
"sandialabs/parsegen-cpp",15444564,10,2
"sandialabs/pCAMAL",1276201,0,0
"sandialabs/PDONet",19702120,2,0
"sandialabs/Peak-Map",19530854,3,2
"sandialabs/pecos",38878601,63,44
"sandialabs/phoenix",209642761,7,2
"sandialabs/pMEMCPY",40154088,1,0
"sandialabs/poblano_toolbox",96331272,19,14
"sandialabs/Polymers",936945,6,1
"sandialabs/portals4",22383640,27,14
"sandialabs/PRIME",73097884,6,1
"sandialabs/Prove-It",496573,18,9
"sandialabs/proxy-parent-data",38787853,0,0
"sandialabs/pvOps",74296,9,7
"sandialabs/pyapprox",676861,30,7
"sandialabs/pycheron",65145006,18,8
"sandialabs/pymtensor",16677320,0,1
"sandialabs/PyNetUQ",2079967,0,0
"sandialabs/PyNucleus",788239,5,1
"sandialabs/pyomo_optimization_example_problems",84832367,3,0
"sandialabs/pyperc",144811725,8,4
"sandialabs/pyQAOA",73075134,2,0
"sandialabs/PyRIID",67980,12,2
"sandialabs/pyRPE",4327305,0,0
"sandialabs/pyttb",77694,10,7
"sandialabs/qe-rt-tddft",3285383,0,0
"sandialabs/QML",159928,0,1
"sandialabs/QSCOUT-gatemodels",4241299,0,0
"sandialabs/que-ldrd-tools",97008864,0,0
"sandialabs/quinn",134787,2,0
"sandialabs/rattlesnake-vibration-controller",47434501,8,1
"sandialabs/RBAC_Centralized",52876654,0,0
"sandialabs/RBAC_Decentralized",52876669,1,0
"sandialabs/RelationalBlackboard",2399275,0,0
"sandialabs/Relleno",74730419,3,1
"sandialabs/Repometer",38889510,1,0
"sandialabs/RetSynth",125434829,5,1
"sandialabs/reverse_argparse",84961,1,0
"sandialabs/romans",43093590,2,2
"sandialabs/Salsa3DSoftware",3642354,0,2
"sandialabs/samlab",17274204,3,1
"sandialabs/SandiaDecay",12439667,12,4
"sandialabs/sandialabs.github.io",128588,10,3
"sandialabs/sbovqaopt",8110654,1,0
"sandialabs/SCO2_CONTROL_SOFTWARE",25476840,1,0
"sandialabs/scot",24263945,237,49
"sandialabs/sdynpy",13041174,9,0
"sandialabs/seacas",90065,109,66
"sandialabs/seacas-docs",947885,0,1
"sandialabs/seme-framework",114569493,0,0
"sandialabs/SetProgramOptions",47169914,2,3
"sandialabs/shadow",55116080,11,0
"sandialabs/sibl",4820555,7,2
"sandialabs/Simulink_PumpedStorageHydropower",25489602,4,3
"sandialabs/single-sided-messaging",180915791,0,0
"sandialabs/sirocco-release",125267386,1,0
"sandialabs/slycat",60663,71,19
"sandialabs/slycat-data",328549,2,1
"sandialabs/SmartDBs",5779793,0,0
"sandialabs/SMARTT",40788925,5,1
"sandialabs/SMB",84230548,3,0
"sandialabs/SNL-Delft3D-CEC",59281096,11,5
"sandialabs/SNL-Delft3D-FM-CEC",28990932,0,2
"sandialabs/SNL-ESSC",101777921,3,1
"sandialabs/snl-pstess",14149454,8,1
"sandialabs/snl-quest",15373455,104,30
"sandialabs/SNL-SWAN",866657,11,8
"sandialabs/snlcopyright",10521259,0,0
"sandialabs/spack-manager",769221,13,14
"sandialabs/sparten",15067753,0,0
"sandialabs/spat",95734448,20,8
"sandialabs/SpecUtils",1391330,20,9
"sandialabs/SPiFI",46715968,1,2
"sandialabs/Spitfire",4194046,27,7
"sandialabs/SpokeDartsPublic",60715908,9,6
"sandialabs/SRLS",15933683,0,0
"sandialabs/STACS",7521656,0,0
"sandialabs/statMechCrack",4504371,4,0
"sandialabs/StrideSearch",46127346,12,10
"sandialabs/STTK",30856553,3,0
"sandialabs/sudoku-online",58059806,3,0
"sandialabs/suncal",157984,12,4
"sandialabs/svp_1547.1",40009591,6,10
"sandialabs/svp_additional_tools",6841175,1,1
"sandialabs/svp_energy_lab",6731035,1,2
"sandialabs/svp_UL1741SA",25037873,0,1
"sandialabs/tacho",28499108,3,1
"sandialabs/tbnn",170528262,34,29
"sandialabs/TChem",2694318,40,15
"sandialabs/TEB",19356275,2,0
"sandialabs/tenzing",42349718,0,0
"sandialabs/The-Hybrid-Toolkit",184107164,0,0
"sandialabs/TIGER",6014079,7,3
"sandialabs/Tines",6880572,2,4
"sandialabs/toyplot",2146789,414,40
"sandialabs/tracktable",51414515,30,8
"sandialabs/tracktable-data",45611898,0,0
"sandialabs/tracktable-docs",45528323,0,0
"sandialabs/uFJC",7934587,2,2
"sandialabs/UQTk",5396343,59,23
"sandialabs/verdict",19599601,17,4
"sandialabs/vorocrust-meshing",940761,2,2
"sandialabs/vrdp-snl-course",2680387,2,0
"sandialabs/vvtest",4922240,2,0
"sandialabs/wafl",55101270,3,1
"sandialabs/watchr-core",6895089,1,1
"sandialabs/watchr-jenkins",48735912,0,0
"sandialabs/WecOptTool",65388,7,13
"sandialabs/Whetstone",150141301,44,16
"sandialabs/wind_hids",25047081,0,0
"sandialabs/wiretap",71155,631,24
"sandialabs/WNTR",1909307,12,7
"sandialabs/wts_gshp_tbl",38430424,1,0
"sandialabs/wvm",69637203,0,0
"sandialabs/xpca",953306,0,0
"sandialabs/xpcaR",932865,0,0
"sandialabs/xsec",30197385,1,0
"sandialabs/xyz",31707770,5,0
"sandialabs/Zoltan",2089324,18,8
"SandiaTestAccount/PVLIB_Matlab",222654933,3,8
"sangha123/RatioPk",324771064,0,0
"saraheno/cry",12264741,0,0
"sardana-org/sardana-followup",52796716,3,8
"sarthakjain3006/LLNL-Data-Science-Challenge-2022",32185886,0,0
"sashapuchko/sacred_workshop_pnnl",123738265,0,1
"satyarth934/lbnl-amanzi-emsemble-sim",51962126,0,1
"satyarth934/lbnl-climate-resilience",30388883,1,3
"satyarth934/lbnl-ensemble-sim",32094405,0,1
"satyarth934/lbnl-plume-time-series-viz",54501772,0,1
"saviokay/LANL-Earthquake-Prediction",135354377,0,0
"SAzevedo/BNL_Internship_Poster",4963339,0,0
"Sbai7/PSUADE",216643665,0,0
"sbalingit211/optimization_analysis",91909586,0,0
"sbujlab/alarmhandlergui",61785907,1,0
"scalability-llnl/muster",136182760,23,11
"scaleengine/bbcp",130039347,0,0
"scdhulipala/GeneratorMapping",61634413,1,0
"schenke/ipglasma",18845216,3,6
"schlatterbeck/pgapack",3628905,15,6
"SchroDeCat/LLNL",1184507,0,0
"sci-visus/idx2",5164399,10,1
"sci-visus/pidx",109196971,13,11
"scibian/slurm-llnl-misc-plugins",14636537,1,0
"sciml/sundials.jl",175264,190,75
"sciollalab/Alyssa",187235510,0,0
"sciollalab/AlyssaGlue",185671505,0,1
"sciollalab/BNLStaveAssembly-blueprint",188888559,1,5
"sciollalab/BNL_ThermomechanicalStave",121577856,4,4
"sclorg/django-ex",3220939,212,1693
"scollis/regional_display",229313153,0,0
"scothalverson/CodingDojo",283180358,0,0
"scottjehl/respond",167558427,11399,3458
"scverhagen/aht",128659058,0,0
"sdivanji/burst_buffers",238381764,1,1
"sdivanji/pvfs_sim",241317496,0,1
"sebastianbocquet/miratitanhmfemulator",23060213,6,1
"sebv15/gsd192-tools",58411875,1,0
"seed-platform/seed",62221,99,60
"segrelab/comets",1379758,17,8
"segrelab/environmentalcomplexity",74095208,1,0
"segrelab/evolutionaryalgorithms",69227006,0,0
"Sequedex/Sequedex-build",135125503,1,0
"Sequedex/Sequedex-docs",285253386,0,0
"seung-lab/fpzip",5707383,29,4
"sggaffney/alamos-extract",73942275,0,0
"shannon-lab/zapdos",118834,21,34
"shashanksubramanian/adaptive-selfsupervision-pinns",5178343,7,1
"ShawK91/DOE-Hyper-Final",135468956,0,0
"ShawK91/Hyper-Controller",220228060,0,0
"ShawK91/Hyper-Simulator",220227877,0,0
"shopify/liquid",74373,10316,1350
"shortlab/grime",245087105,1,3
"shortlab/hognose",162685647,4,6
"shortlab/mamba",207509493,16,13
"shubhamrastogi1810/SMC-Data_Challenge",30928978,0,0
"shusenl/nlpvis",120938485,33,4
"shuuji3/mochi-boot-camp",118905706,0,1
"shuzlee/EIA-API-R",79098035,3,0
"Siamak-Rabienia/Engineered-Multilayered-Structures-Optimization---MatLab",102454270,0,0
"siddharth-maddali/mrbcdi",22379973,2,2
"silug/cobalt",145134704,0,0
"silx-kit/hdf5plugin",1830510,45,19
"sim-x/simx",186969192,31,11
"simccs/simccs",74541012,28,26
"simccs/simccs.github.io",142128007,1,1
"simonengelke/doe-osti-scitech-xml-services-downloader-and-link-extractor",280711725,0,0
"simpeg-research/lbnl-2019-resistive-casing",86724993,0,3
"singularityware/singularity",23327160,2440,427
"siviclab/sivic",591840,26,12
"sjackson212/SAMRAI_instrumented",228664222,0,0
"skelsec/minidump",9417589,222,51
"slabasan/variorum",2663201,0,0
"slaclab/aes-stream-drivers",2945475,5,4
"slaclab/aida-pva",19655245,0,0
"slaclab/aida-pva-client",20303441,0,0
"slaclab/aida-pva-tests",23442394,0,0
"slaclab/aires-conda-recipes",69808551,0,1
"slaclab/amc-carrier-core",594290,2,3
"slaclab/anarel-manage",25731280,3,3
"slaclab/anarel-test",192929480,0,1
"slaclab/ansible-role-chrony",43673877,1,0
"slaclab/ansible-role-containerd",2079009,0,0
"slaclab/ansible-role-docker-ce",23765539,0,0
"slaclab/ansible-role-kubeadm",5454888,1,1
"slaclab/ansible-role-linux-kernel",29247989,0,0
"slaclab/ansible-role-mlnx-ofed",27891812,0,0
"slaclab/ansible-role-promtail",10325547,0,0
"slaclab/ansible-role-spark",214426115,8,5
"slaclab/ansible-role-sudo",27996122,1,0
"slaclab/ansible-role-telegraf",185643,1,0
"slaclab/ansible-role-weka",45608668,0,0
"slaclab/ansible-role-zfs",28078807,1,0
"slaclab/Archive-Viewer",1286873,0,1
"slaclab/archiver_tools",169489350,1,1
"slaclab/archive_restore",21324423,0,1
"slaclab/arduino-base64",98128196,0,1
"slaclab/arduino-tools",99325588,0,1
"slaclab/atca-timing-fanout-init",69207440,0,1
"slaclab/atlas-altiroc-daq",86748350,5,4
"slaclab/atlas-atca-link-agg-fw-lib",49574114,0,1
"slaclab/atlas-chess2",110422577,1,3
"slaclab/atlas-rce-repo",37061218,0,0
"slaclab/atlas_proto_interlock",32288545,0,0
"slaclab/auth-cilogon",131906599,0,1
"slaclab/autosfx-dependencies",92935618,0,1
"slaclab/autosfx-scripts",92915587,0,1
"slaclab/autosfx-workflow",92916291,0,1
"slaclab/axi-pcie-core",588009,14,9
"slaclab/axi-pcie-devel",87687160,0,1
"slaclab/axi-soc-ultra-plus-core",428499,2,0
"slaclab/AxiStreamDriver",150152189,0,2
"slaclab/Badger",9145115,3,1
"slaclab/Badger-Plugins",9145196,0,0
"slaclab/bbcp",91942535,5,6
"slaclab/bo_tutorial",14169811,3,1
"slaclab/bpm-dev-scripts",112646028,0,2
"slaclab/BsaCoreTest",149709325,0,1
"slaclab/bsas",54470662,0,4
"slaclab/buildroot-site",12030244,0,1
"slaclab/cac",151794880,0,1
"slaclab/CAENHV",46628343,0,1
"slaclab/CAIN",11042224,1,0
"slaclab/cameralink-gateway",2048235,4,4
"slaclab/cam_calibration",113171016,0,1
"slaclab/cavityDisplay",2573936,0,7
"slaclab/cavityParking",2219060,0,4
"slaclab/cavity_gain_tuning",18207993,0,1
"slaclab/CBXFEL-Sims",84849087,0,1
"slaclab/CCPM",93209442,5,2
"slaclab/centos7-diskless-builder",21430258,0,0
"slaclab/central_node_engine",4543225,0,2
"slaclab/central_node_ioc",4542788,1,2
"slaclab/charts",44463471,0,0
"slaclab/checkOperatingPointSC",866226,0,0
"slaclab/citrination-xray-scattering-integrator",179889849,0,1
"slaclab/clink-gateway-fw-lib",2945763,0,2
"slaclab/CobControl",27366518,0,0
"slaclab/ComplexFirstOrderIIR",127918733,1,1
"slaclab/conda-pack-docs",51994800,0,1
"slaclab/ConfluenceHWDB",84063820,0,2
"slaclab/containers",58834603,1,1
"slaclab/cpsw",6999863,1,2
"slaclab/cpswTreeGUI",7515090,0,2
"slaclab/CpswTutorial",114988878,0,2
"slaclab/cryo-on-epix-hr-dev",29121515,2,3
"slaclab/cryo-recipes",99224397,0,1
"slaclab/cryo-recipes-db",99094880,0,1
"slaclab/cryo-wib-firmware",59619934,0,0
"slaclab/cryoAlarmDisplay",42288849,0,1
"slaclab/CryoControl",179617119,0,1
"slaclab/cryoem-airflow",29849798,4,4
"slaclab/cryoem-analysis-tools",92592193,0,4
"slaclab/cryoEM-notebooks",104720514,9,8
"slaclab/cryoem-pipeline",38960995,1,1
"slaclab/cryomodulePlots",3882057,0,2
"slaclab/CryoPoseNet",124563770,2,1
"slaclab/cryoSignals",28677462,0,1
"slaclab/cryosparc-docker",10546629,4,3
"slaclab/cryoValveDisplay",51660000,0,1
"slaclab/cryoValveDisplayCD",53808216,0,1
"slaclab/dace",29233684,0,0
"slaclab/daceml",29212538,0,0
"slaclab/daq-stream-cache",37238108,1,0
"slaclab/datacat",9138165,10,4
"slaclab/datm",160852440,0,1
"slaclab/dehydrated-k8s",51550826,0,0
"slaclab/detector-calibration",94011792,0,1
"slaclab/detrot",160883197,0,2
"slaclab/dev-board-bpm",113233409,1,1
"slaclab/dev-board-common-platform",117428252,1,1
"slaclab/dev-board-cryo",110422687,1,2
"slaclab/dev-board-misc-utils",110406166,1,1
"slaclab/devPanel",2550066,0,15
"slaclab/dmConda",94605664,0,1
"slaclab/dual-e-pred-beta-env",47155107,0,1
"slaclab/dune-wib-firmware",82809354,0,1
"slaclab/ease",161018047,6,7
"slaclab/edef",1551269,0,2
"slaclab/edlgenerator",188173541,0,0
"slaclab/edm2pydm",66867998,0,2
"slaclab/edmbutton",41292875,0,4
"slaclab/eed-java-backend-deployment-configuration-template",1447279,0,0
"slaclab/eed-java-backend-template",1974991,0,0
"slaclab/ek9000",57880,1,6
"slaclab/elegant_lcls_ipython",74476571,1,1
"slaclab/emittance-tool",62888934,0,3
"slaclab/energyChange",95599361,0,3
"slaclab/epics-core-java-backport-1.5",45115231,0,0
"slaclab/epics-ek9000",57880,1,6
"slaclab/epics-server-java-backport-1.5",24468763,0,0
"slaclab/epicsarchiver_automation",89507897,6,6
"slaclab/EpicsBuildAnalysis",139185062,0,1
"slaclab/epix",5603389,1,0
"slaclab/epix-hr-10k-2m",58046739,0,0
"slaclab/epix-hr-2M-10k",44223586,0,0
"slaclab/epix-hr-core",1989922,2,0
"slaclab/epix-hr-single-10k",2679251,2,0
"slaclab/epix-quad",10513379,1,0
"slaclab/evr-card-g2",1449609,0,0
"slaclab/exp-timing",30037186,0,2
"slaclab/explgbk",147771,1,0
"slaclab/explgbk-auth",132085675,0,1
"slaclab/explgbk-docker",22444619,1,1
"slaclab/FABulous",11666637,1,0
"slaclab/facet-E320",30526260,1,1
"slaclab/facet-epics",29629873,0,0
"slaclab/facet-matlabTNG",455938,2,0
"slaclab/facet-sw",77041562,0,1
"slaclab/facet2-lattice",179188,0,4
"slaclab/Fault-Display",39897876,0,0
"slaclab/FEL_UQ",83717391,1,1
"slaclab/figures_for_XRSDKIT",125884315,0,1
"slaclab/flask_authnz",2651543,1,1
"slaclab/flask_mysql_util",179005562,0,1
"slaclab/flask_socket_util",72978528,0,1
"slaclab/folding-at-home-gpu",103810960,0,1
"slaclab/fs-timing",4239893,3,2
"slaclab/gafaelfawr",43702891,0,0
"slaclab/gdml",45169163,3,2
"slaclab/Genesis-1.3-Version2",12351461,2,3
"slaclab/h5-batch-reader",203310540,1,2
"slaclab/heppdt",92612288,0,1
"slaclab/hires-lattice",33689791,0,0
"slaclab/hombom",24944206,0,0
"slaclab/hxdhome",160883187,0,1
"slaclab/HXRSnD-Runs",178188954,0,1
"slaclab/ila-wrappers-for-surf",56518914,0,1
"slaclab/ILI9341_t3",102703765,0,1
"slaclab/impact-live-containers",53818961,0,0
"slaclab/indico-slac",8464371,4,0
"slaclab/ingress-nginx",132673515,0,1
"slaclab/injectorWest",67307971,0,2
"slaclab/k2eg",657138,2,0
"slaclab/k2eg-python",483400,0,0
"slaclab/Keithley6482",179950360,0,1
"slaclab/kpix",53465791,0,1
"slaclab/l2Mps",24890261,0,1
"slaclab/l2MpsAN",101334920,0,1
"slaclab/l2MpsLN",3765678,0,1
"slaclab/l2si-core",3286013,0,1
"slaclab/l2si-drp",13037814,0,1
"slaclab/l2si-hsd",5772424,0,0
"slaclab/l2si-xpm",8800141,0,2
"slaclab/lacquer",185725567,31,18
"slaclab/lc2-hdf5-110",161635116,0,2
"slaclab/lcdd",45169228,2,1
"slaclab/lcls-airflow",98809861,0,1
"slaclab/lcls-classic-lattice",3020457,2,2
"slaclab/lcls-cu-acc-live",44988051,0,1
"slaclab/lcls-cu-inj-live",59254493,0,2
"slaclab/lcls-cu-inj-surrogate",75410980,0,2
"slaclab/lcls-ii-geo-calculator",36947208,0,0
"slaclab/lcls-inj-tuning-env",51995120,0,1
"slaclab/lcls-inj-tuning-env-rhel7",36261655,0,1
"slaclab/lcls-live",769216,3,7
"slaclab/lcls-mr-llrf-interlock-rtm",81036214,0,1
"slaclab/lcls-multibunch",41445657,0,1
"slaclab/lcls-nc-llrf",4812553,0,0
"slaclab/lcls-orbit",47515022,0,2
"slaclab/lcls-pcav",17840939,0,1
"slaclab/lcls-python3.8-env",6979856,0,7
"slaclab/lcls-python3.9-rhel7-env",36278367,0,1
"slaclab/lcls-rhel6-conda-docker",29358040,0,3
"slaclab/lcls-rhel6-conda-pack",51995215,0,2
"slaclab/lcls-rhel7-conda-docker",36278575,0,2
"slaclab/lcls-rhel7-conda-pack",36276206,0,2
"slaclab/lcls-sc-inj-surrogate",70209754,1,2
"slaclab/lcls-studies",120064982,0,1
"slaclab/lcls-timing-core",587770,3,3
"slaclab/lcls-tools",2217925,2,12
"slaclab/lcls2-bcs-acm-firmware-upgrade",26767302,0,0
"slaclab/lcls2-coaxpress-over-fiber-apps",23833872,0,0
"slaclab/lcls2-epix-hr-pcie",12147203,0,0
"slaclab/lcls2-llrf",4560497,1,4
"slaclab/lcls2-llrf-bsa-mps-tx-core",53549302,0,1
"slaclab/lcls2-mps-rtm-tester",76271728,0,0
"slaclab/lcls2-pgp-fb",4332202,0,0
"slaclab/lcls2-pgp-fw-lib",352596,0,2
"slaclab/lcls2-pgp-pcie-apps",1968201,0,0
"slaclab/lcls2-timetool",70823712,2,2
"slaclab/lcls2-timing-patterns",1997200,0,0
"slaclab/LCLS2_inj_emit",3717582,0,0
"slaclab/lclslib",220294844,0,1
"slaclab/lcls_cu_injector_ml_model",21345326,0,3
"slaclab/lcls_cu_injector_tuning",57593323,0,2
"slaclab/lcls_emit",43707505,0,0
"slaclab/lcls_pcav",55636347,0,1
"slaclab/lcsim",244439,1,6
"slaclab/ldmx-firmware",56666,1,0
"slaclab/lerf-python-env",14133926,0,1
"slaclab/license",35667064,1,0
"slaclab/linux",115165704,0,0
"slaclab/linux-xlnx",114387866,0,1
"slaclab/LiTrack",38264544,0,0
"slaclab/llrf-hls",75186,0,0
"slaclab/llrfAmc",92281777,0,1
"slaclab/LogBookClient",91961,1,3
"slaclab/lsst-ac-filter-relay",34803898,0,2
"slaclab/lsst-dcpdu",67122096,1,0
"slaclab/lsst-ion-pump-ps-controller",67122058,0,0
"slaclab/lsst-pwr-ctrl-core",18381202,0,1
"slaclab/lsst-pwr-ctrl-remote-reprogram",34803843,0,0
"slaclab/lsst-reb-heater-ctrl",67121964,0,0
"slaclab/lsstCamColdCompPLC",127431877,0,1
"slaclab/lsstCamCryoCompPLC",87249831,0,1
"slaclab/lsstCamProtPLCs",37672013,0,2
"slaclab/lsstCamProtPLCs-Updated",104889494,0,1
"slaclab/lsstCamVacFeedVerification",135152843,0,2
"slaclab/lsstCamVacPLC",148221496,0,1
"slaclab/lsstPLCsTestBox",107891872,0,2
"slaclab/LsstPsProdTop",67122007,0,0
"slaclab/Lucretia",13207238,3,0
"slaclab/lume",62985497,4,1
"slaclab/lume-base",9749834,0,1
"slaclab/lume-distgen-impact-cu-inj",22381812,0,0
"slaclab/lume-elegant",41790974,0,1
"slaclab/lume-epics",666364,1,4
"slaclab/lume-genesis",557077,4,5
"slaclab/lume-lcls-cu-inj-nn",22420512,0,1
"slaclab/lume-model",597758,2,4
